venta_id,cliente_id,producto_id,canal,cantidad,precio_unitario,descuento_pct,total_venta,metodo_pago,estado_venta,fecha_venta,zona_tienda
VS-0000209,CLI-02779,PRD-0058,tienda_sur,8,166.75,5,1334.0,efectivo,completada,2026-01-19 21:56:15,zona_d
VS-0000210,CLI-02992,PRD-0115,tienda_sur,4,1029.74,10,4118.96,efectivo,completada,2026-01-11 07:02:44,zona_d
VS-0000211,CLI-02321,PRD-0061,tienda_sur,6,814.44,5,4886.64,tarjeta,completada,2026-03-30 04:03:20,zona_a
VS-0000212,CLI-02421,PRD-0183,tienda_sur,2,45.73,0,91.46,tarjeta,completada,2026-03-10 01:08:33,zona_d
VS-0000213,CLI-02443,PRD-0122,tienda_sur,4,199.61,20,798.44,yape,devuelta,2026-02-20 21:54:28,zona_d
VS-0000214,CLI-01260,PRD-0004,tienda_sur,4,45.81,15,183.24,transferencia,completada,2026-02-03 03:16:29,zona_a
VS-0000215,CLI-02780,PRD-0096,tienda_sur,6,78.09,0,468.54,tarjeta,completada,2026-02-23 16:34:36,zona_c
VS-0000216,CLI-02682,PRD-0147,tienda_sur,4,47.46,5,189.84,tarjeta,completada,2026-02-26 03:45:10,zona_a
VS-0000217,CLI-00427,PRD-0169,tienda_sur,3,904.54,15,2713.62,yape,devuelta,2026-01-15 17:39:11,zona_c
VS-0000218,CLI-02508,PRD-0026,tienda_sur,6,1165.21,0,6991.26,yape,completada,2026-02-21 23:36:12,zona_c
VS-0000219,CLI-00232,PRD-0059,tienda_sur,1,124.05,15,124.05,efectivo,completada,2026-01-19 05:10:25,zona_b
VS-0000220,CLI-01469,PRD-0167,tienda_sur,5,143.12,10,715.6,tarjeta,completada,2026-01-02 01:53:07,zona_d
VS-0000221,CLI-02667,PRD-0197,tienda_sur,5,41.85,10,209.25,transferencia,completada,2026-01-03 12:06:41,zona_a
VS-0000222,CLI-02762,PRD-0156,tienda_sur,2,94.72,0,189.44,efectivo,completada,2026-03-01 14:50:04,zona_d
VS-0000223,CLI-02590,PRD-0044,tienda_sur,1,105.96,0,105.96,transferencia,completada,2026-02-12 17:26:23,zona_c
VS-0000224,CLI-02460,PRD-0039,tienda_sur,8,61.08,0,488.64,yape,completada,2026-03-19 01:15:45,zona_b
VS-0000225,CLI-02070,PRD-0069,tienda_sur,7,55.23,0,386.61,yape,devuelta,2026-02-13 17:50:07,zona_c
VS-0000226,CLI-00054,PRD-0114,tienda_sur,1,254.22,0,254.22,yape,completada,2026-03-19 16:06:13,zona_b
VS-0000227,CLI-00784,PRD-0052,tienda_sur,8,332.63,15,2661.04,tarjeta,completada,2026-03-03 23:40:25,zona_b
VS-0000228,CLI-00755,PRD-0182,tienda_sur,3,116.18,0,348.54,tarjeta,completada,2026-01-11 17:55:43,zona_c
VS-0000229,CLI-02490,PRD-0026,tienda_sur,5,873.91,25,4369.55,tarjeta,completada,2026-01-10 11:13:48,zona_b
VS-0000230,CLI-01077,PRD-0026,tienda_sur,1,1048.69,10,1048.69,yape,completada,2026-03-04 05:00:54,zona_c
VS-0000231,CLI-00341,PRD-0062,tienda_sur,1,127.56,0,127.56,tarjeta,completada,2026-03-24 14:23:57,zona_c
VS-0000232,CLI-01598,PRD-0041,tienda_sur,3,170.99,0,512.97,yape,devuelta,2026-02-08 10:50:27,zona_b
VS-0000233,CLI-00419,PRD-0090,tienda_sur,4,12.01,0,48.04,transferencia,completada,2026-01-15 16:12:15,zona_a
VS-0000234,CLI-00766,PRD-0141,tienda_sur,2,142.42,0,284.84,tarjeta,completada,2026-01-01 20:51:39,zona_c
VS-0000235,CLI-02365,PRD-0019,tienda_sur,2,290.02,0,580.04,yape,completada,2026-03-05 13:07:02,zona_d
VS-0000236,CLI-01645,PRD-0160,tienda_sur,6,39.9,15,239.4,transferencia,devuelta,2026-01-24 17:17:41,zona_b
VS-0000237,CLI-00646,PRD-0200,tienda_sur,6,32.25,5,193.5,yape,completada,2026-02-14 03:52:16,zona_c
VS-0000238,CLI-02098,PRD-0012,tienda_sur,8,138.71,10,1109.68,tarjeta,completada,2026-01-25 17:24:10,zona_a
VS-0000239,CLI-01240,PRD-0078,tienda_sur,5,54.94,0,274.7,tarjeta,completada,2026-01-17 23:26:01,zona_a
VS-0000240,CLI-01560,PRD-0166,tienda_sur,8,417.64,15,3341.12,tarjeta,completada,2026-02-17 11:52:30,zona_b
VS-0000241,CLI-02839,PRD-0199,tienda_sur,6,318.83,15,1912.98,tarjeta,completada,2026-03-16 19:50:41,zona_d
VS-0000242,CLI-02966,PRD-0096,tienda_sur,6,70.28,10,421.68,tarjeta,completada,2026-01-06 05:54:48,zona_a
VS-0000243,CLI-02365,PRD-0077,tienda_sur,7,53.83,10,376.81,tarjeta,completada,2026-01-27 18:20:17,zona_c
VS-0000244,CLI-01012,PRD-0016,tienda_sur,4,160.18,20,640.72,yape,devuelta,2026-03-29 20:26:33,zona_d
VS-0000245,CLI-02346,PRD-0050,tienda_sur,6,11.33,0,67.98,efectivo,completada,2026-01-17 00:50:32,zona_a
VS-0000246,CLI-01323,PRD-0101,tienda_sur,1,1072.29,5,1072.29,tarjeta,devuelta,2026-02-10 09:15:56,zona_a
VS-0000247,CLI-01808,PRD-0131,tienda_sur,4,345.73,0,1382.92,transferencia,completada,2026-03-08 00:44:57,zona_d
VS-0000248,CLI-01589,PRD-0030,tienda_sur,2,222.16,10,444.32,tarjeta,completada,2026-03-18 01:39:51,zona_c
VS-0000249,CLI-02480,PRD-0041,tienda_sur,7,162.44,5,1137.08,efectivo,completada,2026-03-15 17:28:31,zona_c
VS-0000250,CLI-02428,PRD-0057,tienda_sur,8,318.94,20,2551.52,transferencia,completada,2026-03-29 09:07:33,zona_c
VS-0000251,CLI-02698,PRD-0060,tienda_sur,6,139.14,0,834.84,tarjeta,pendiente,2026-03-23 15:17:39,zona_b
VS-0000252,CLI-02842,PRD-0023,tienda_sur,2,58.31,10,116.62,tarjeta,completada,2026-03-24 21:06:05,zona_b
VS-0000253,CLI-02784,PRD-0037,tienda_sur,6,75.32,0,451.92,tarjeta,completada,2026-01-21 01:56:40,zona_d
VS-0000254,CLI-02822,PRD-0195,tienda_sur,4,173.27,0,693.08,transferencia,completada,2026-02-17 12:05:15,zona_c
VS-0000255,CLI-01320,PRD-0094,tienda_sur,2,38.77,0,77.54,efectivo,completada,2026-01-05 06:13:39,zona_b
VS-0000256,CLI-01928,PRD-0047,tienda_sur,3,218.76,10,656.28,tarjeta,completada,2026-01-09 15:39:09,zona_a
VS-0000257,CLI-00121,PRD-0004,tienda_sur,1,45.81,15,45.81,tarjeta,devuelta,2026-01-07 19:30:44,zona_d
VS-0000258,CLI-01454,PRD-0003,tienda_sur,1,150.03,15,150.03,tarjeta,completada,2026-03-19 00:32:39,zona_c
VS-0000259,CLI-00212,PRD-0055,tienda_sur,1,19.28,5,19.28,transferencia,completada,2026-03-08 04:35:03,zona_d
VS-0000260,CLI-00341,PRD-0108,tienda_sur,1,125.4,10,125.4,tarjeta,completada,2026-03-23 09:36:18,zona_d
VS-0000261,CLI-02701,PRD-0099,tienda_sur,1,324.56,10,324.56,tarjeta,completada,2026-03-24 19:01:19,zona_a
VS-0000262,CLI-02557,PRD-0028,tienda_sur,7,6.82,20,47.74,tarjeta,completada,2026-03-10 01:38:07,zona_b
VS-0000263,CLI-02128,PRD-0051,tienda_sur,5,295.61,10,1478.05,tarjeta,completada,2026-02-19 03:19:01,zona_a
VS-0000264,CLI-01848,PRD-0088,tienda_sur,3,63.29,5,189.87,tarjeta,completada,2026-01-15 20:26:27,zona_a
VS-0000265,CLI-02156,PRD-0077,tienda_sur,4,56.82,5,227.28,tarjeta,completada,2026-02-06 04:27:39,zona_c
VS-0000266,CLI-00929,PRD-0155,tienda_sur,2,131.19,5,262.38,efectivo,completada,2026-02-10 03:42:15,zona_a
VS-0000267,CLI-02074,PRD-0028,tienda_sur,2,8.52,0,17.04,transferencia,completada,2026-03-21 12:46:22,zona_c
VS-0000268,CLI-02343,PRD-0002,tienda_sur,7,35.98,0,251.86,tarjeta,completada,2026-02-14 11:07:27,zona_c
VS-0000269,CLI-01525,PRD-0027,tienda_sur,6,27.59,10,165.54,transferencia,completada,2026-02-08 03:45:40,zona_b
VS-0000270,CLI-00386,PRD-0128,tienda_sur,2,48.08,5,96.16,efectivo,completada,2026-01-20 08:18:20,zona_d
VS-0000271,CLI-02111,PRD-0045,tienda_sur,2,33.44,10,66.88,yape,completada,2026-01-18 07:41:36,zona_a
VS-0000272,CLI-02806,PRD-0153,tienda_sur,1,1181.19,0,1181.19,yape,completada,2026-03-06 07:52:47,zona_d
VS-0000273,CLI-02462,PRD-0095,tienda_sur,5,45.05,10,225.25,efectivo,completada,2026-03-27 23:14:44,zona_d
VS-0000274,CLI-02344,PRD-0127,tienda_sur,8,41.04,0,328.32,yape,pendiente,2026-03-10 07:26:39,zona_c
VS-0000275,CLI-00411,PRD-0124,tienda_sur,7,146.22,15,1023.54,tarjeta,completada,2026-01-12 09:44:42,zona_b
VS-0000276,CLI-00152,PRD-0155,tienda_sur,4,138.1,0,552.4,efectivo,completada,2026-02-25 10:53:04,zona_b
VS-0000277,CLI-00302,PRD-0167,tienda_sur,6,151.07,5,906.42,transferencia,completada,2026-01-27 23:39:32,zona_c
VS-0000278,CLI-00967,PRD-0189,tienda_sur,8,169.82,5,1358.56,yape,completada,2026-01-01 22:24:00,zona_d
VS-0000279,CLI-00071,PRD-0156,tienda_sur,5,89.98,5,449.9,yape,completada,2026-03-16 13:48:41,zona_b
VS-0000280,CLI-02419,PRD-0107,tienda_sur,1,52.86,0,52.86,yape,completada,2026-03-24 15:00:19,zona_c
VS-0000281,CLI-01693,PRD-0024,tienda_sur,2,101.79,25,203.58,transferencia,completada,2026-01-10 21:47:14,zona_b
VS-0000282,CLI-02563,PRD-0175,tienda_sur,4,70.76,5,283.04,yape,completada,2026-02-06 11:12:55,zona_a
VS-0000283,CLI-01567,PRD-0036,tienda_sur,8,32.33,25,258.64,tarjeta,completada,2026-02-19 18:21:10,zona_b
VS-0000284,CLI-02737,PRD-0079,tienda_sur,7,276.74,5,1937.18,tarjeta,completada,2026-03-30 14:04:18,zona_d
VS-0000285,CLI-02782,PRD-0059,tienda_sur,6,145.94,0,875.64,tarjeta,completada,2026-02-17 01:06:15,zona_d
VS-0000286,CLI-01048,PRD-0170,tienda_sur,8,106.17,5,849.36,efectivo,completada,2026-03-18 07:40:58,zona_c
VS-0000287,CLI-00267,PRD-0199,tienda_sur,8,337.58,10,2700.64,tarjeta,completada,2026-03-27 20:48:42,zona_c
VS-0000288,CLI-00919,PRD-0118,tienda_sur,7,47.91,10,335.37,tarjeta,completada,2026-02-08 00:53:19,zona_c
VS-0000289,CLI-01627,PRD-0016,tienda_sur,7,150.16,25,1051.12,tarjeta,pendiente,2026-03-28 08:22:12,zona_c
VS-0000290,CLI-00615,PRD-0119,tienda_sur,3,170.18,0,510.54,tarjeta,completada,2026-02-08 10:25:42,zona_d
VS-0000291,CLI-02940,PRD-0002,tienda_sur,6,35.98,0,215.88,tarjeta,completada,2026-02-22 21:24:55,zona_c
VS-0000292,CLI-02844,PRD-0022,tienda_sur,3,61.24,5,183.72,transferencia,completada,2026-02-18 05:13:44,zona_d
VS-0000293,CLI-00152,PRD-0109,tienda_sur,2,121.06,5,242.12,tarjeta,completada,2026-03-16 20:24:48,zona_c
VS-0000294,CLI-00549,PRD-0010,tienda_sur,4,147.48,0,589.92,tarjeta,completada,2026-03-17 12:45:37,zona_c
VS-0000295,CLI-02410,PRD-0078,tienda_sur,6,54.94,0,329.64,yape,completada,2026-02-08 15:13:07,zona_b
VS-0000296,CLI-00622,PRD-0174,tienda_sur,1,285.09,10,285.09,efectivo,completada,2026-02-09 05:44:21,zona_b
VS-0000297,CLI-01743,PRD-0167,tienda_sur,4,151.07,5,604.28,tarjeta,completada,2026-03-27 02:40:10,zona_c
VS-0000298,CLI-02605,PRD-0007,tienda_sur,2,18.87,5,37.74,tarjeta,completada,2026-02-07 14:04:33,zona_b
VS-0000299,CLI-01973,PRD-0017,tienda_sur,6,739.99,0,4439.94,yape,completada,2026-03-18 18:42:53,zona_d
VS-0000300,CLI-02370,PRD-0014,tienda_sur,2,284.02,10,568.04,efectivo,completada,2026-02-09 21:37:50,zona_b
VS-0000301,CLI-00509,PRD-0022,tienda_sur,5,64.46,0,322.3,yape,completada,2026-03-25 23:03:05,zona_a
VS-0000302,CLI-00888,PRD-0042,tienda_sur,2,60.9,20,121.8,tarjeta,completada,2026-02-03 21:39:56,zona_c
VS-0000303,CLI-00477,PRD-0079,tienda_sur,8,291.31,0,2330.48,tarjeta,completada,2026-03-06 19:18:30,zona_c
VS-0000304,CLI-00320,PRD-0084,tienda_sur,5,88.9,20,444.5,tarjeta,completada,2026-02-09 22:36:51,zona_c
VS-0000305,CLI-02930,PRD-0145,tienda_sur,6,340.64,0,2043.84,tarjeta,completada,2026-01-19 14:40:40,zona_a
VS-0000306,CLI-02014,PRD-0090,tienda_sur,2,10.21,15,20.42,tarjeta,devuelta,2026-03-30 02:30:51,zona_b
VS-0000307,CLI-02441,PRD-0197,tienda_sur,6,46.5,0,279.0,efectivo,devuelta,2026-01-06 13:03:45,zona_a
VS-0000308,CLI-01039,PRD-0132,tienda_sur,4,658.28,0,2633.12,yape,completada,2026-02-01 13:36:27,zona_c
VS-0000309,CLI-00254,PRD-0123,tienda_sur,6,40.34,0,242.04,yape,completada,2026-03-28 05:45:26,zona_a
VS-0000310,CLI-00108,PRD-0157,tienda_sur,1,215.39,20,215.39,tarjeta,devuelta,2026-01-14 20:49:59,zona_d
VS-0000311,CLI-02679,PRD-0080,tienda_sur,1,135.57,5,135.57,yape,completada,2026-03-20 02:01:34,zona_b
VS-0000312,CLI-00091,PRD-0061,tienda_sur,7,857.31,0,6001.17,tarjeta,completada,2026-01-26 21:09:52,zona_a
VS-0000313,CLI-00953,PRD-0033,tienda_sur,4,661.48,5,2645.92,yape,completada,2026-01-01 20:50:58,zona_c
VS-0000314,CLI-02770,PRD-0012,tienda_sur,7,138.71,10,970.97,tarjeta,completada,2026-03-31 22:04:03,zona_a
VS-0000315,CLI-02828,PRD-0126,tienda_sur,2,991.07,5,1982.14,efectivo,completada,2026-01-19 09:50:07,zona_a
VS-0000316,CLI-02170,PRD-0076,tienda_sur,7,135.89,0,951.23,efectivo,completada,2026-01-17 17:58:05,zona_a
VS-0000317,CLI-00872,PRD-0018,tienda_sur,7,136.05,5,952.35,efectivo,completada,2026-03-13 12:57:57,zona_d
VS-0000318,CLI-02438,PRD-0119,tienda_sur,3,161.67,5,485.01,tarjeta,completada,2026-01-12 17:25:50,zona_d
VS-0000319,CLI-02818,PRD-0145,tienda_sur,3,340.64,0,1021.92,transferencia,devuelta,2026-01-07 10:06:45,zona_c
VS-0000320,CLI-01367,PRD-0056,tienda_sur,4,236.84,0,947.36,efectivo,completada,2026-03-19 15:16:19,zona_b
VS-0000321,CLI-00285,PRD-0109,tienda_sur,3,127.43,0,382.29,transferencia,completada,2026-01-22 05:24:39,zona_b
VS-0000322,CLI-00347,PRD-0147,tienda_sur,5,49.96,0,249.8,yape,completada,2026-02-17 18:10:36,zona_a
VS-0000323,CLI-02091,PRD-0045,tienda_sur,4,37.15,0,148.6,tarjeta,completada,2026-01-20 07:55:42,zona_b
VS-0000324,CLI-01629,PRD-0060,tienda_sur,3,139.14,0,417.42,tarjeta,devuelta,2026-02-20 08:52:33,zona_d
VS-0000325,CLI-00796,PRD-0009,tienda_sur,4,44.53,5,178.12,efectivo,completada,2026-01-19 06:20:24,zona_d
VS-0000326,CLI-02149,PRD-0090,tienda_sur,2,12.01,0,24.02,yape,completada,2026-03-24 02:55:52,zona_d
VS-0000327,CLI-01559,PRD-0019,tienda_sur,7,290.02,0,2030.14,tarjeta,completada,2026-02-10 04:26:53,zona_a
VS-0000328,CLI-02897,PRD-0050,tienda_sur,7,9.63,15,67.41,transferencia,completada,2026-03-30 11:51:40,zona_a
VS-0000329,CLI-00695,PRD-0072,tienda_sur,4,32.66,0,130.64,tarjeta,completada,2026-02-02 10:21:13,zona_d
VS-0000330,CLI-02955,PRD-0100,tienda_sur,8,344.59,5,2756.72,transferencia,completada,2026-01-23 07:36:43,zona_c
VS-0000331,CLI-00946,PRD-0031,tienda_sur,5,295.26,5,1476.3,yape,devuelta,2026-01-20 04:10:27,zona_d
VS-0000332,CLI-01820,PRD-0157,tienda_sur,2,242.32,10,484.64,tarjeta,pendiente,2026-01-24 02:17:35,zona_d
VS-0000333,CLI-00127,PRD-0046,tienda_sur,6,326.48,10,1958.88,transferencia,completada,2026-03-25 15:43:28,zona_a
VS-0000334,CLI-00127,PRD-0079,tienda_sur,3,262.18,10,786.54,tarjeta,completada,2026-02-10 08:56:38,zona_a
VS-0000335,CLI-02132,PRD-0131,tienda_sur,1,276.58,20,276.58,yape,completada,2026-03-10 14:22:04,zona_a
VS-0000336,CLI-01550,PRD-0160,tienda_sur,4,39.9,15,159.6,tarjeta,pendiente,2026-02-15 14:43:17,zona_d
VS-0000337,CLI-01978,PRD-0053,tienda_sur,6,5.18,0,31.08,yape,completada,2026-01-03 08:20:06,zona_c
VS-0000338,CLI-00684,PRD-0048,tienda_sur,2,245.77,20,491.54,yape,completada,2026-03-12 08:51:56,zona_c
VS-0000339,CLI-01724,PRD-0094,tienda_sur,6,32.95,15,197.7,tarjeta,completada,2026-02-11 23:43:55,zona_c
VS-0000340,CLI-02366,PRD-0177,tienda_sur,5,1066.18,0,5330.9,yape,completada,2026-02-09 00:02:21,zona_b
VS-0000341,CLI-02997,PRD-0089,tienda_sur,3,65.5,5,196.5,transferencia,completada,2026-01-21 14:55:43,zona_b
VS-0000342,CLI-00783,PRD-0191,tienda_sur,1,173.53,0,173.53,yape,completada,2026-02-22 11:50:34,zona_c
VS-0000343,CLI-02741,PRD-0024,tienda_sur,1,115.36,15,115.36,yape,completada,2026-03-04 12:35:13,zona_c
VS-0000344,CLI-00613,PRD-0136,tienda_sur,5,88.23,15,441.15,tarjeta,completada,2026-03-17 17:06:27,zona_a
VS-0000345,CLI-00401,PRD-0003,tienda_sur,7,158.85,10,1111.95,tarjeta,completada,2026-03-02 13:30:33,zona_a
VS-0000346,CLI-01254,PRD-0163,tienda_sur,6,78.75,15,472.5,transferencia,devuelta,2026-02-04 10:08:41,zona_c
VS-0000347,CLI-01520,PRD-0109,tienda_sur,7,127.43,0,892.01,transferencia,completada,2026-03-29 20:40:04,zona_a
VS-0000348,CLI-02584,PRD-0145,tienda_sur,4,340.64,0,1362.56,yape,completada,2026-01-01 02:29:30,zona_a
VS-0000349,CLI-01920,PRD-0113,tienda_sur,4,130.58,20,522.32,yape,completada,2026-02-21 18:27:58,zona_c
VS-0000350,CLI-00473,PRD-0031,tienda_sur,7,279.72,10,1958.04,tarjeta,completada,2026-01-05 10:17:15,zona_c
VS-0000351,CLI-02116,PRD-0118,tienda_sur,3,53.23,0,159.69,yape,completada,2026-01-22 06:52:15,zona_a
VS-0000352,CLI-01369,PRD-0116,tienda_sur,5,7.83,15,39.15,tarjeta,devuelta,2026-03-26 14:55:15,zona_c
VS-0000353,CLI-02771,PRD-0120,tienda_sur,7,276.01,5,1932.07,tarjeta,completada,2026-03-01 07:03:39,zona_c
VS-0000354,CLI-00370,PRD-0161,tienda_sur,4,28.69,15,114.76,yape,pendiente,2026-03-13 19:13:44,zona_c
VS-0000355,CLI-02797,PRD-0187,tienda_sur,8,26.08,0,208.64,yape,completada,2026-01-19 15:00:16,zona_c
VS-0000356,CLI-02593,PRD-0060,tienda_sur,2,125.23,10,250.46,tarjeta,pendiente,2026-03-22 16:41:45,zona_a
VS-0000357,CLI-00849,PRD-0184,tienda_sur,2,141.93,5,283.86,yape,pendiente,2026-02-20 17:32:16,zona_b
VS-0000358,CLI-00969,PRD-0160,tienda_sur,2,46.94,0,93.88,tarjeta,completada,2026-01-26 14:52:01,zona_d
VS-0000359,CLI-01258,PRD-0053,tienda_sur,7,5.18,0,36.26,tarjeta,completada,2026-02-28 19:57:12,zona_a
VS-0000360,CLI-01417,PRD-0048,tienda_sur,2,307.21,0,614.42,efectivo,completada,2026-02-28 22:08:15,zona_d
VS-0000361,CLI-02761,PRD-0004,tienda_sur,1,53.89,0,53.89,transferencia,completada,2026-03-15 10:44:32,zona_d
VS-0000362,CLI-02311,PRD-0106,tienda_sur,3,233.66,0,700.98,transferencia,completada,2026-01-11 17:36:49,zona_c
VS-0000363,CLI-02440,PRD-0054,tienda_sur,3,78.92,20,236.76,tarjeta,completada,2026-03-26 10:13:27,zona_b
VS-0000364,CLI-01099,PRD-0165,tienda_sur,4,867.52,5,3470.08,tarjeta,completada,2026-03-25 19:42:49,zona_a
VS-0000365,CLI-00466,PRD-0029,tienda_sur,8,100.57,0,804.56,yape,devuelta,2026-03-15 04:21:01,zona_d
VS-0000366,CLI-00379,PRD-0175,tienda_sur,1,63.31,15,63.31,efectivo,completada,2026-01-10 00:14:30,zona_b
VS-0000367,CLI-01395,PRD-0139,tienda_sur,5,17.73,5,88.65,yape,completada,2026-02-18 00:57:12,zona_c
VS-0000368,CLI-02490,PRD-0102,tienda_sur,6,70.94,5,425.64,tarjeta,completada,2026-01-26 04:22:40,zona_a
VS-0000369,CLI-01479,PRD-0121,tienda_sur,2,837.65,5,1675.3,efectivo,completada,2026-02-08 00:30:42,zona_d
VS-0000370,CLI-01505,PRD-0179,tienda_sur,4,389.09,0,1556.36,yape,completada,2026-01-10 02:36:33,zona_c
VS-0000371,CLI-02854,PRD-0031,tienda_sur,8,264.18,15,2113.44,tarjeta,completada,2026-02-06 06:30:49,zona_b
VS-0000372,CLI-00626,PRD-0045,tienda_sur,5,33.44,10,167.2,yape,completada,2026-02-13 18:08:44,zona_a
VS-0000373,CLI-01968,PRD-0099,tienda_sur,8,288.5,20,2308.0,yape,completada,2026-01-05 06:22:00,zona_d
VS-0000374,CLI-01661,PRD-0050,tienda_sur,6,9.63,15,57.78,tarjeta,completada,2026-03-15 21:30:56,zona_c
VS-0000375,CLI-01186,PRD-0125,tienda_sur,2,313.28,0,626.56,yape,completada,2026-03-30 22:03:31,zona_a
VS-0000376,CLI-02904,PRD-0169,tienda_sur,7,957.74,10,6704.18,yape,completada,2026-02-13 00:44:02,zona_b
VS-0000377,CLI-00706,PRD-0166,tienda_sur,3,466.77,5,1400.31,transferencia,completada,2026-03-14 07:08:16,zona_d
VS-0000378,CLI-00620,PRD-0034,tienda_sur,1,104.06,0,104.06,efectivo,completada,2026-02-02 05:40:38,zona_a
VS-0000379,CLI-02530,PRD-0164,tienda_sur,1,339.59,0,339.59,efectivo,completada,2026-02-12 15:51:49,zona_a
VS-0000380,CLI-02530,PRD-0116,tienda_sur,6,8.29,10,49.74,yape,completada,2026-02-07 16:46:14,zona_d
VS-0000381,CLI-02422,PRD-0133,tienda_sur,5,87.16,10,435.8,tarjeta,devuelta,2026-03-21 19:35:07,zona_d
VS-0000382,CLI-02757,PRD-0033,tienda_sur,7,626.67,10,4386.69,tarjeta,completada,2026-03-22 10:26:39,zona_b
VS-0000383,CLI-01631,PRD-0098,tienda_sur,6,674.21,15,4045.26,tarjeta,completada,2026-02-24 13:50:35,zona_d
VS-0000384,CLI-01874,PRD-0137,tienda_sur,3,131.59,0,394.77,tarjeta,devuelta,2026-01-03 11:26:38,zona_c
VS-0000385,CLI-00859,PRD-0187,tienda_sur,6,19.56,25,117.36,transferencia,completada,2026-03-13 05:51:30,zona_a
VS-0000386,CLI-01716,PRD-0139,tienda_sur,5,15.86,15,79.3,tarjeta,completada,2026-02-22 18:16:37,zona_d
VS-0000387,CLI-01536,PRD-0024,tienda_sur,2,135.72,0,271.44,tarjeta,completada,2026-01-01 12:47:41,zona_d
VS-0000388,CLI-02900,PRD-0011,tienda_sur,2,75.37,0,150.74,tarjeta,completada,2026-01-24 05:50:40,zona_a
VS-0000389,CLI-00837,PRD-0100,tienda_sur,6,362.73,0,2176.38,tarjeta,completada,2026-03-16 05:15:37,zona_a
VS-0000390,CLI-01788,PRD-0126,tienda_sur,1,991.07,5,991.07,transferencia,devuelta,2026-03-09 20:18:17,zona_d
VS-0000391,CLI-00703,PRD-0058,tienda_sur,4,175.53,0,702.12,yape,completada,2026-01-20 16:31:40,zona_a
VS-0000392,CLI-00210,PRD-0094,tienda_sur,2,32.95,15,65.9,efectivo,completada,2026-01-07 22:39:35,zona_d
VS-0000393,CLI-02811,PRD-0005,tienda_sur,3,212.54,0,637.62,yape,completada,2026-02-14 14:13:52,zona_c
VS-0000394,CLI-02300,PRD-0195,tienda_sur,1,173.27,0,173.27,tarjeta,completada,2026-03-23 02:24:08,zona_d
VS-0000395,CLI-00733,PRD-0104,tienda_sur,2,195.93,0,391.86,yape,completada,2026-03-24 02:30:15,zona_b
VS-0000396,CLI-02897,PRD-0071,tienda_sur,8,60.41,15,483.28,efectivo,completada,2026-02-22 12:19:37,zona_b
VS-0000397,CLI-00837,PRD-0175,tienda_sur,4,74.48,0,297.92,tarjeta,completada,2026-03-10 13:03:37,zona_d
VS-0000398,CLI-02794,PRD-0135,tienda_sur,8,123.81,0,990.48,tarjeta,completada,2026-01-24 03:31:25,zona_b
VS-0000399,CLI-01227,PRD-0016,tienda_sur,2,150.16,25,300.32,yape,completada,2026-02-26 16:45:43,zona_d
VS-0000400,CLI-02096,PRD-0068,tienda_sur,1,158.32,5,158.32,efectivo,completada,2026-01-12 13:47:37,zona_c
VS-0000401,CLI-00895,PRD-0091,tienda_sur,3,49.81,0,149.43,tarjeta,completada,2026-03-01 08:57:37,zona_a
VS-0000402,CLI-01953,PRD-0047,tienda_sur,5,243.07,0,1215.35,yape,completada,2026-01-29 02:20:15,zona_a
VS-0000403,CLI-01070,PRD-0174,tienda_sur,1,285.09,10,285.09,tarjeta,completada,2026-03-26 13:00:05,zona_d
VS-0000404,CLI-01532,PRD-0195,tienda_sur,2,173.27,0,346.54,yape,completada,2026-01-15 12:38:36,zona_a
VS-0000405,CLI-02482,PRD-0011,tienda_sur,1,64.06,15,64.06,tarjeta,devuelta,2026-01-21 03:15:39,zona_c
VS-0000406,CLI-01441,PRD-0181,tienda_sur,8,106.33,0,850.64,transferencia,completada,2026-01-03 02:15:47,zona_b
VS-0000407,CLI-00748,PRD-0190,tienda_sur,3,201.42,15,604.26,tarjeta,completada,2026-02-26 15:18:37,zona_a
VS-0000408,CLI-01636,PRD-0151,tienda_sur,1,122.91,20,122.91,tarjeta,completada,2026-03-29 08:10:04,zona_a
VS-0000409,CLI-02305,PRD-0042,tienda_sur,4,76.12,0,304.48,yape,completada,2026-03-02 02:56:17,zona_b
VS-0000410,CLI-00533,PRD-0170,tienda_sur,2,111.76,0,223.52,tarjeta,completada,2026-03-18 01:37:05,zona_d
VS-0000411,CLI-01000,PRD-0088,tienda_sur,7,53.3,20,373.1,yape,completada,2026-01-16 20:20:21,zona_c
VS-0000412,CLI-02637,PRD-0016,tienda_sur,1,190.21,5,190.21,yape,devuelta,2026-02-09 03:58:45,zona_b
VS-0000413,CLI-02363,PRD-0187,tienda_sur,3,26.08,0,78.24,tarjeta,completada,2026-03-01 06:19:24,zona_c
VS-0000414,CLI-01316,PRD-0135,tienda_sur,3,123.81,0,371.43,efectivo,completada,2026-01-03 22:34:25,zona_b
VS-0000415,CLI-02235,PRD-0045,tienda_sur,8,37.15,0,297.2,tarjeta,completada,2026-01-24 00:18:53,zona_b
VS-0000416,CLI-02330,PRD-0130,tienda_sur,5,375.26,5,1876.3,tarjeta,completada,2026-02-16 07:31:18,zona_b
VS-0000417,CLI-02084,PRD-0172,tienda_sur,8,128.97,10,1031.76,yape,completada,2026-01-20 08:15:08,zona_b
